year;universityId;subjectAreaId;threshold1Value;threshold1PercentageValue;threshold5Value;threshold5PercentageValue;threshold10Value;threshold10PercentageValue;threshold25Value;threshold25PercentageValue
2020;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;1.0;2.0833335;1.0;2.0833335;2.0;4.166667
2021;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;1.0;2.631579;1.0;2.631579;5.0;13.157895
2022;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;3.0;7.317073
2023;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;1.0;7.1428576;1.0;7.1428576;None;None
2012;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;4.0;21.052631
2013;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.4054055
2014;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;2.0;4.7619047
2015;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;1.0;1.8518518;5.0;9.259259
2016;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;1.0;1.6666667;10.0;16.666668
2017;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;1.0;1.5625;2.0;3.125;7.0;10.9375
2018;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;1.0;1.4285715;2.0;2.857143;7.0;10.0
2019;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;2.0;2.777778;2.0;2.777778;9.0;12.5
2020;Poznan University of Economics and Business;Economics, Econometrics and Finance;1.0;1.0989012;2.0;2.1978023;5.0;5.4945054;17.0;18.681318
2021;Poznan University of Economics and Business;Economics, Econometrics and Finance;3.0;3.125;9.0;9.375;16.0;16.666668;32.0;33.333336
2022;Poznan University of Economics and Business;Economics, Econometrics and Finance;4.0;3.5714288;9.0;8.035714;12.0;10.714286;32.0;28.57143
2023;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;3.0;9.375;5.0;15.625;None;None
2012;AGH University of Science and Technology;Energy;1.0;2.1276596;2.0;4.255319;3.0;6.382979;12.0;25.531916
2013;AGH University of Science and Technology;Energy;0.0;0.0;1.0;1.8518518;5.0;9.259259;20.0;37.037037
2014;AGH University of Science and Technology;Energy;0.0;0.0;0.0;0.0;4.0;6.779661;20.0;33.898308
2015;AGH University of Science and Technology;Energy;1.0;1.0204082;1.0;1.0204082;11.0;11.224489;31.0;31.632652
2016;AGH University of Science and Technology;Energy;0.0;0.0;9.0;4.265403;21.0;9.952607;46.0;21.800947
2017;AGH University of Science and Technology;Energy;0.0;0.0;8.0;3.3898306;17.0;7.2033896;43.0;18.220339
2018;AGH University of Science and Technology;Energy;3.0;1.1029412;11.0;4.044118;24.0;8.823529;65.0;23.897058
2019;AGH University of Science and Technology;Energy;2.0;0.71684587;11.0;3.9426525;30.0;10.752688;65.0;23.297491
2020;AGH University of Science and Technology;Energy;3.0;1.1070111;26.0;9.594096;50.0;18.450184;113.0;41.697414
2021;AGH University of Science and Technology;Energy;3.0;0.75376886;30.0;7.5376883;76.0;19.095478;168.0;42.211056
2022;AGH University of Science and Technology;Energy;10.0;2.9498525;33.0;9.734513;65.0;19.174042;163.0;48.082596
2023;AGH University of Science and Technology;Energy;5.0;4.0;14.0;11.200001;31.0;24.8;None;None
2012;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2013;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;0.0;0.0;3.0;30.000002
2015;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;0.0;0.0;2.0;28.57143
2016;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;0.0;0.0;3.0;23.076923
2017;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;1.0;2.5641026;2.0;5.1282053
2018;Białystok University of Technology;Energy;0.0;0.0;1.0;1.8518518;2.0;3.7037036;11.0;20.37037
2019;Białystok University of Technology;Energy;0.0;0.0;1.0;1.4705882;4.0;5.882353;21.0;30.882353
2020;Białystok University of Technology;Energy;0.0;0.0;3.0;3.8961039;9.0;11.688312;34.0;44.155846
2021;Białystok University of Technology;Energy;0.0;0.0;6.0;8.0;14.0;18.666666;33.0;44.0
2022;Białystok University of Technology;Energy;0.0;0.0;7.0;10.0;14.0;20.0;32.0;45.714287
2023;Białystok University of Technology;Energy;0.0;0.0;5.0;13.513513;10.0;27.027025;None;None
2012;Cracow University of Technology;Energy;0.0;0.0;0.0;0.0;1.0;11.111112;2.0;22.222223
2013;Cracow University of Technology;Energy;0.0;0.0;1.0;3.030303;4.0;12.121212;7.0;21.212122
2014;Cracow University of Technology;Energy;0.0;0.0;0.0;0.0;1.0;5.555556;8.0;44.444447
2015;Cracow University of Technology;Energy;1.0;4.347826;2.0;8.695652;6.0;26.086956;9.0;39.130436
2016;Cracow University of Technology;Energy;0.0;0.0;3.0;7.317073;5.0;12.195122;14.0;34.146343
2017;Cracow University of Technology;Energy;1.0;1.6393442;4.0;6.557377;8.0;13.114754;14.0;22.950819
2018;Cracow University of Technology;Energy;0.0;0.0;1.0;1.369863;4.0;5.479452;14.0;19.178082
2019;Cracow University of Technology;Energy;0.0;0.0;2.0;1.7241379;10.0;8.620689;30.0;25.862068
2020;Cracow University of Technology;Energy;0.0;0.0;3.0;3.6585364;11.0;13.414635;42.0;51.219513
2021;Cracow University of Technology;Energy;1.0;0.6802721;6.0;4.0816326;14.0;9.523809;54.0;36.734695
2022;Cracow University of Technology;Energy;1.0;1.0204082;7.0;7.1428576;20.0;20.408163;56.0;57.14286
