year;universityId;subjectAreaId;threshold1Value;threshold1PercentageValue;threshold5Value;threshold5PercentageValue;threshold10Value;threshold10PercentageValue;threshold25Value;threshold25PercentageValue
2013;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.7027028
2014;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;1.0;3.846154;5.0;19.23077
2015;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;9.0;42.857143
2016;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;1.0;6.666667;1.0;6.666667
2017;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;1.0;2.857143;14.0;40.0
2018;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;5.0;20.0
2019;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;8.0;20.512821
2020;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;9.0;17.307693
2021;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;1.5151515;2.0;3.030303;9.0;13.636364
2022;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;1.0;1.8181818;1.0;1.8181818;1.0;1.8181818;2.0;3.6363635
2023;Cracow University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;4.0;12.121212
2012;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;2.0;7.4074073;2.0;7.4074073;4.0;14.814815
2013;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;2.0;4.5454545;14.0;31.818182
2014;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;1.0;3.2258062;6.0;19.354837
2015;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;2.5641026;3.0;7.692308;11.0;28.20513
2016;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;2.0;7.4074073;9.0;33.333336
2017;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;2.0;6.25;7.0;21.875
2018;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;3.5714288;3.0;10.714286;9.0;32.142857
2019;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;1.7857144;2.0;3.5714288;8.0;14.285715
2020;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;3.0;6.521739;5.0;10.869565;14.0;30.434782
2021;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;2.0;3.2786884;14.0;22.950819
2022;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;1.8181818;1.0;1.8181818;10.0;18.181818
2023;University of Białystok;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;1.0;4.347826;5.0;21.73913
2012;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;3.0;5.6603775;7.0;13.207547;24.0;45.28302
2013;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;6.0;10.169491;10.0;16.949154;28.0;47.457626
2014;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;1.0;1.388889;3.0;4.166667;10.0;13.888889;29.0;40.27778
2015;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;5.0;6.4935064;9.0;11.688312;33.0;42.857143
2016;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;3.0;4.6153846;9.0;13.846154;29.0;44.615383
2017;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;6.0;6.060606;11.0;11.111112;30.0;30.303032
2018;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;6.0;5.940594;6.0;5.940594;33.0;32.673267
2019;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;1.0;0.78125;16.0;12.5;19.0;14.84375;51.0;39.84375
2020;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;1.0;0.64935064;8.0;5.194805;17.0;11.038961;37.0;24.025974
2021;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;1.0;0.4761905;3.0;1.4285715;9.0;4.2857146;28.0;13.333334
2022;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;2.0;0.90497744;14.0;6.334842;22.0;9.954751;48.0;21.719458
2023;Warsaw University of Technology;Biochemistry, Genetics and Molecular Biology;0.0;0.0;5.0;6.9444447;9.0;12.5;20.0;27.777779
2012;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2014;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;33.333336;1.0;33.333336;1.0;33.333336
2018;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2019;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.333334
2020;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;1.0;8.333334;1.0;8.333334;3.0;25.0
2023;Poznan University of Economics and Business;Biochemistry, Genetics and Molecular Biology;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2012;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;1.0;20.0;2.0;40.0
2013;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;1.0;6.666667;1.0;6.666667;4.0;26.666668
2014;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;2.0;10.526316;3.0;15.789473;5.0;26.31579
2015;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;1.0;10.0;5.0;50.0;6.0;60.000004
2016;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;5.0;29.411766;5.0;29.411766;6.0;35.294117
2017;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;3.0;15.000001;4.0;20.0;9.0;45.0
2018;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;4.0;12.903225;5.0;16.129032;8.0;25.80645
2019;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;5.0;25.0;7.0;35.0;9.0;45.0
2020;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;7.0;17.948719;8.0;20.512821;10.0;25.641027
2021;AGH University of Science and Technology;Business, Management and Accounting;1.0;3.4482758;10.0;34.482758;12.0;41.37931;16.0;55.172413
2022;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;8.0;22.857143;13.0;37.142857;19.0;54.285717
2023;AGH University of Science and Technology;Business, Management and Accounting;0.0;0.0;6.0;40.0;7.0;46.666668;9.0;60.000004
2012;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;16.666668
2013;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;16.666668
2014;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;2.0;18.181818;2.0;18.181818
2016;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;2.0;33.333336
2017;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;4.0;18.181818
2018;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;3.0;13.043478;5.0;21.73913
2019;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;1.0;6.25;1.0;6.25;5.0;31.25
2020;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;2.0;5.1282053;2.0;5.1282053;5.0;12.820514
2021;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;1.0;3.4482758;4.0;13.793103;5.0;17.241379
2022;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;1.0;4.0;2.0;8.0;7.0;28.0
2023;Białystok University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2012;Cracow University of Technology;Business, Management and Accounting;None;None;None;None;None;None;None;None
2013;Cracow University of Technology;Business, Management and Accounting;None;None;None;None;None;None;None;None
2014;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;1.0;50.0;1.0;50.0;1.0;50.0
2015;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;1.0;14.285715;2.0;28.57143;3.0;42.857143
2016;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;3.0;30.000002;4.0;40.0;4.0;40.0
2017;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;3.0;33.333336;3.0;33.333336;3.0;33.333336
2018;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;1.0;16.666668;1.0;16.666668;1.0;16.666668
2019;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;8.0;50.0;8.0;50.0;10.0;62.5
2020;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;3.0;30.000002;4.0;40.0;5.0;50.0
2021;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;8.0;47.058823;9.0;52.941177;12.0;70.588234
2022;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;10.0;50.0;12.0;60.000004;14.0;70.0
2023;Cracow University of Technology;Business, Management and Accounting;0.0;0.0;3.0;60.000004;3.0;60.000004;4.0;80.0
2012;University of Białystok;Business, Management and Accounting;None;None;None;None;None;None;None;None
2013;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2017;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2020;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;1.0;20.0;1.0;20.0
2022;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023;University of Białystok;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2012;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;1.0;10.0;4.0;40.0;5.0;50.0
2013;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;2.0;18.181818;3.0;27.272728
2014;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;0.0;0.0;5.0;33.333336;7.0;46.666668
2015;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;1.0;4.0;6.0;24.0;7.0;28.0
2016;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;2.0;10.526316;2.0;10.526316;3.0;15.789473
2017;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;4.0;26.666668;4.0;26.666668;6.0;40.0
2018;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;2.0;10.526316;3.0;15.789473;4.0;21.052631
2019;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;2.0;8.695652;2.0;8.695652;4.0;17.391304
2020;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;2.0;5.263158;2.0;5.263158;10.0;26.31579
2021;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;2.0;4.4444447;8.0;17.777779;13.0;28.88889
2022;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;2.0;7.1428576;7.0;25.0;15.0;53.571426
2023;Warsaw University of Technology;Business, Management and Accounting;0.0;0.0;2.0;15.384616;6.0;46.153847;10.0;76.92308
2012;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;3.0;23.076923
2013;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0
2015;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;0.0;0.0;1.0;4.347826;2.0;8.695652
2016;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;0.0;0.0;2.0;9.090909;6.0;27.272728
2017;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;0.0;0.0;1.0;2.3809524;7.0;16.666668
2018;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;0.0;0.0;3.0;8.571429;7.0;20.0
2019;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;3.0;5.4545455;5.0;9.090909;11.0;20.0
2020;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;1.0;1.6393442;3.0;4.9180326;14.0;22.950819
2021;Poznan University of Economics and Business;Business, Management and Accounting;1.0;1.0309278;4.0;4.123711;15.0;15.463917;29.0;29.896906
2022;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;2.0;3.0769231;15.0;23.076923;27.0;41.538464
2023;Poznan University of Economics and Business;Business, Management and Accounting;0.0;0.0;4.0;13.793103;6.0;20.689655;11.0;37.931034
2012;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;3.0;5.555556;11.0;20.37037;19.0;35.185184
2013;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;8.0;9.523809;30.0;35.714287;35.0;41.666664
2014;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;9.0;10.714286;20.0;23.809525;37.0;44.04762
2015;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;11.0;9.4827585;22.0;18.965517;51.0;43.96552
2016;AGH University of Science and Technology;Chemical Engineering;3.0;2.2727273;21.0;15.909091;27.0;20.454546;67.0;50.757576
2017;AGH University of Science and Technology;Chemical Engineering;1.0;0.61728394;22.0;13.580246;25.0;15.432098;75.0;46.296295
2018;AGH University of Science and Technology;Chemical Engineering;3.0;1.8633541;12.0;7.4534163;21.0;13.043478;61.0;37.8882
2019;AGH University of Science and Technology;Chemical Engineering;2.0;1.3245033;11.0;7.284768;29.0;19.205297;72.0;47.682117
2020;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;6.0;3.9473681;25.0;16.447369;65.0;42.763157
2021;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;7.0;4.964539;17.0;12.056737;60.0;42.553192
2022;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;14.0;8.536586;42.0;25.609756;79.0;48.17073
2023;AGH University of Science and Technology;Chemical Engineering;0.0;0.0;4.0;5.7971015;10.0;14.492753;36.0;52.173912
2012;Białystok University of Technology;Chemical Engineering;0.0;0.0;2.0;18.181818;5.0;45.454548;7.0;63.636364
2013;Białystok University of Technology;Chemical Engineering;0.0;0.0;4.0;44.444447;6.0;66.66667;6.0;66.66667
2014;Białystok University of Technology;Chemical Engineering;0.0;0.0;3.0;18.75;4.0;25.0;8.0;50.0
2015;Białystok University of Technology;Chemical Engineering;0.0;0.0;3.0;21.428572;7.0;50.0;11.0;78.57143
2016;Białystok University of Technology;Chemical Engineering;1.0;5.882353;2.0;11.764706;4.0;23.529411;4.0;23.529411
2017;Białystok University of Technology;Chemical Engineering;1.0;5.263158;1.0;5.263158;3.0;15.789473;5.0;26.31579
2018;Białystok University of Technology;Chemical Engineering;0.0;0.0;1.0;2.857143;4.0;11.428572;7.0;20.0
2019;Białystok University of Technology;Chemical Engineering;0.0;0.0;0.0;0.0;2.0;9.523809;6.0;28.57143
2020;Białystok University of Technology;Chemical Engineering;0.0;0.0;0.0;0.0;0.0;0.0;12.0;37.5
2021;Białystok University of Technology;Chemical Engineering;0.0;0.0;2.0;8.0;4.0;16.0;7.0;28.0
2022;Białystok University of Technology;Chemical Engineering;0.0;0.0;1.0;2.631579;1.0;2.631579;7.0;18.421053
2023;Białystok University of Technology;Chemical Engineering;0.0;0.0;1.0;3.4482758;2.0;6.8965516;8.0;27.586206
2012;Cracow University of Technology;Chemical Engineering;0.0;0.0;1.0;2.173913;3.0;6.521739;6.0;13.043478
2013;Cracow University of Technology;Chemical Engineering;0.0;0.0;1.0;1.3333334;9.0;12.0;14.0;18.666666
2014;Cracow University of Technology;Chemical Engineering;0.0;0.0;2.0;3.9215689;9.0;17.647058;20.0;39.215687
2015;Cracow University of Technology;Chemical Engineering;0.0;0.0;7.0;8.86076;13.0;16.455696;33.0;41.772152
2016;Cracow University of Technology;Chemical Engineering;1.0;1.1111112;3.0;3.3333335;7.0;7.777778;21.0;23.333334
2017;Cracow University of Technology;Chemical Engineering;1.0;1.1363636;5.0;5.6818185;7.0;7.9545455;33.0;37.5
2018;Cracow University of Technology;Chemical Engineering;0.0;0.0;2.0;2.857143;7.0;10.0;29.0;41.428574
2019;Cracow University of Technology;Chemical Engineering;0.0;0.0;4.0;4.347826;15.0;16.304348;25.0;27.173912
2020;Cracow University of Technology;Chemical Engineering;0.0;0.0;3.0;3.7974682;6.0;7.5949364;20.0;25.316456
2021;Cracow University of Technology;Chemical Engineering;0.0;0.0;3.0;3.3333335;5.0;5.555556;31.0;34.444447
